"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2016","290.39","290.39","290.39","290.39","","0.36%"
"07/13/2016","289.35","289.35","289.35","289.35","","-0.04%"
"07/12/2016","289.46","289.46","289.46","289.46","","-1.86%"
"07/11/2016","294.94","294.94","294.94","294.94","","-1.25%"
"07/08/2016","298.66","298.66","298.66","298.66","","-0.77%"
"07/07/2016","300.97","300.97","300.97","300.97","","-0.36%"
"07/05/2016","302.05","302.05","302.05","302.05","","-0.29%"
"07/04/2016","302.92","302.92","302.92","302.92","","-0.58%"
"07/01/2016","304.68","304.68","304.68","304.68","","-1.05%"
"06/30/2016","307.92","307.92","307.92","307.92","","0.52%"
"06/29/2016","306.34","306.34","306.34","306.34","","0.20%"
"06/28/2016","305.73","305.73","305.73","305.73","","0.04%"
"06/27/2016","305.60","305.60","305.60","305.60","","0.24%"
"06/24/2016","304.86","304.86","304.86","304.86","","-0.37%"
"06/23/2016","306.00","306.00","306.00","306.00","","-0.37%"
"06/22/2016","307.13","307.13","307.13","307.13","","-0.56%"
"06/21/2016","308.85","308.85","308.85","308.85","","-0.69%"
"06/20/2016","311.00","311.00","311.00","311.00","","0.38%"
"06/17/2016","309.82","309.82","309.82","309.82","","-0.60%"
"06/16/2016","311.68","311.68","311.68","311.68","","-0.10%"
"06/15/2016","311.98","311.98","311.98","311.98","","0.82%"
"06/14/2016","309.45","309.45","309.45","309.45","","0.14%"
"06/13/2016","309.02","309.02","309.02","309.02","","-0.08%"
"06/10/2016","309.28","309.28","309.28","309.28","","0.74%"
"06/09/2016","307.01","307.01","307.01","307.01","","0.95%"
"06/08/2016","304.13","304.13","304.13","304.13","","-0.26%"
"06/07/2016","304.92","304.92","304.92","304.92","","0.07%"
"06/06/2016","304.72","304.72","304.72","304.72","","0.01%"
"06/03/2016","304.70","304.70","304.70","304.70","","-0.46%"
"06/02/2016","306.11","306.11","306.11","306.11","","-0.53%"
"06/01/2016","307.74","307.74","307.74","307.74","","0.66%"
"05/31/2016","305.73","305.73","305.73","305.73","","-0.19%"
"05/30/2016","306.30","306.30","306.30","306.30","","-0.93%"
"05/27/2016","309.17","309.17","309.17","309.17","","0.26%"
"05/26/2016","308.36","308.36","308.36","308.36","","0.56%"
"05/25/2016","306.63","306.63","306.63","306.63","","-1.47%"
"05/24/2016","311.22","311.22","311.22","311.22","","0.29%"
"05/23/2016","310.33","310.33","310.33","310.33","","-1.34%"
"05/20/2016","314.54","314.54","314.54","314.54","","-0.36%"
"05/19/2016","315.69","315.69","315.69","315.69","","0.18%"
"05/18/2016","315.12","315.12","315.12","315.12","","1.40%"
"05/17/2016","310.77","310.77","310.77","310.77","","0.59%"
"05/13/2016","308.94","308.94","308.94","308.94","","0.77%"
"05/12/2016","306.57","306.57","306.57","306.57","","-0.21%"
"05/11/2016","307.23","307.23","307.23","307.23","","-0.40%"
"05/10/2016","308.45","308.45","308.45","308.45","","0.14%"
"05/09/2016","308.01","308.01","308.01","308.01","","-0.73%"
"05/06/2016","310.29","310.29","310.29","310.29","","-2.53%"
"05/04/2016","318.34","318.34","318.34","318.34","","0.31%"
"05/03/2016","317.36","317.36","317.36","317.36","","-0.41%"
"04/29/2016","318.68","318.68","318.68","318.68","","0.33%"
"04/28/2016","317.62","317.62","317.62","317.62","","0.39%"
"04/27/2016","316.38","316.38","316.38","316.38","","-0.68%"
"04/26/2016","318.55","318.55","318.55","318.55","","0.07%"
"04/25/2016","318.34","318.34","318.34","318.34","","-0.61%"
"04/22/2016","320.30","320.30","320.30","320.30","","1.24%"
"04/21/2016","316.37","316.37","316.37","316.37","","0.74%"
"04/20/2016","314.04","314.04","314.04","314.04","","-0.28%"
"04/19/2016","314.92","314.92","314.92","314.92","","0.29%"
"04/18/2016","314.00","314.00","314.00","314.00","","-0.23%"
"04/15/2016","314.72","314.72","314.72","314.72","","0.11%"
"04/14/2016","314.38","314.38","314.38","314.38","","0.11%"
"04/13/2016","314.05","314.05","314.05","314.05","","0.51%"
"04/12/2016","312.46","312.46","312.46","312.46","","0.29%"
"04/11/2016","311.55","311.55","311.55","311.55","","-0.97%"
"04/08/2016","314.59","314.59","314.59","314.59","","0.17%"
"04/07/2016","314.06","314.06","314.06","314.06","","0.25%"
"04/06/2016","313.29","313.29","313.29","313.29","","0.00%"
"04/05/2016","313.30","313.30","313.30","313.30","","-0.85%"
"04/04/2016","315.99","315.99","315.99","315.99","","0.30%"
"04/01/2016","315.03","315.03","315.03","315.03","","0.18%"
"03/31/2016","314.46","314.46","314.46","314.46","","-0.32%"
"03/30/2016","315.46","315.46","315.46","315.46","","-0.18%"
"03/29/2016","316.04","316.04","316.04","316.04","","0.53%"
"03/25/2016","314.38","314.38","314.38","314.38","","-0.06%"
"03/24/2016","314.56","314.56","314.56","314.56","","0.01%"
"03/23/2016","314.54","314.54","314.54","314.54","","0.88%"
"03/22/2016","311.79","311.79","311.79","311.79","","0.22%"
"03/21/2016","311.10","311.10","311.10","311.10","","1.47%"
"03/18/2016","306.58","306.58","306.58","306.58","","-0.42%"
"03/17/2016","307.87","307.87","307.87","307.87","","-0.50%"
"03/16/2016","309.42","309.42","309.42","309.42","","-0.93%"
"03/15/2016","312.32","312.32","312.32","312.32","","-1.10%"
"03/14/2016","315.78","315.78","315.78","315.78","","-0.28%"
"03/11/2016","316.68","316.68","316.68","316.68","","-1.12%"
"03/10/2016","320.26","320.26","320.26","320.26","","0.48%"
"03/09/2016","318.74","318.74","318.74","318.74","","1.36%"
"03/08/2016","314.46","314.46","314.46","314.46","","0.63%"
"03/07/2016","312.48","312.48","312.48","312.48","","1.69%"
"03/04/2016","307.30","307.30","307.30","307.30","","-0.11%"
"03/03/2016","307.65","307.65","307.65","307.65","","1.61%"
"03/02/2016","302.78","302.78","302.78","302.78","","-0.38%"
"03/01/2016","303.93","303.93","303.93","303.93","","0.32%"
"02/29/2016","302.97","302.97","302.97","302.97","","-0.76%"
"02/26/2016","305.29","305.29","305.29","305.29","","-0.40%"
"02/25/2016","306.53","306.53","306.53","306.53","","0.53%"
"02/24/2016","304.91","304.91","304.91","304.91","","0.37%"
"02/23/2016","303.80","303.80","303.80","303.80","","0.72%"
"02/22/2016","301.63","301.63","301.63","301.63","","0.93%"
"02/19/2016","298.86","298.86","298.86","298.86","","-1.13%"
"02/18/2016","302.27","302.27","302.27","302.27","","1.06%"
"02/17/2016","299.10","299.10","299.10","299.10","","0.66%"
"02/16/2016","297.13","297.13","297.13","297.13","","1.60%"
"02/15/2016","292.46","292.46","292.46","292.46","","-0.46%"
"02/12/2016","293.81","293.81","293.81","293.81","","0.10%"
"02/11/2016","293.52","293.52","293.52","293.52","","0.30%"
"02/10/2016","292.65","292.65","292.65","292.65","","-0.46%"
"02/09/2016","294.00","294.00","294.00","294.00","","0.58%"
"02/08/2016","292.30","292.30","292.30","292.30","","-0.24%"
"02/05/2016","293.00","293.00","293.00","293.00","","-0.01%"
"02/04/2016","293.04","293.04","293.04","293.04","","0.42%"
"02/03/2016","291.80","291.80","291.80","291.80","","0.51%"
"02/02/2016","290.31","290.31","290.31","290.31","","0.46%"
"02/01/2016","288.97","288.97","288.97","288.97","","4.58%"
"01/30/2016","276.32","276.32","276.32","276.32","","-4.64%"
"01/29/2016","289.77","289.77","289.77","289.77","","0.01%"
"01/28/2016","289.74","289.74","289.74","289.74","","0.24%"
"01/27/2016","289.04","289.04","289.04","289.04","","-0.10%"
"01/26/2016","289.34","289.34","289.34","289.34","","0.54%"
"01/25/2016","287.79","287.79","287.79","287.79","","-1.18%"
"01/22/2016","291.24","291.24","291.24","291.24","","0.30%"
"01/21/2016","290.37","290.37","290.37","290.37","","-0.71%"
"01/20/2016","292.45","292.45","292.45","292.45","","-0.15%"
"01/19/2016","292.88","292.88","292.88","292.88","","-0.29%"
"01/18/2016","293.74","293.74","293.74","293.74","","-0.36%"
"01/15/2016","294.80","294.80","294.80","294.80","","-0.76%"
"01/14/2016","297.06","297.06","297.06","297.06","","0.79%"
"01/13/2016","294.72","294.72","294.72","294.72","","-0.55%"
"01/12/2016","296.36","296.36","296.36","296.36","","0.65%"
"01/11/2016","294.46","294.46","294.46","294.46","","-0.30%"
"01/08/2016","295.34","295.34","295.34","295.34","","-0.50%"
"01/07/2016","296.83","296.83","296.83","296.83","","-0.26%"
"01/06/2016","297.60","297.60","297.60","297.60","","-0.89%"
"01/05/2016","300.27","300.27","300.27","300.27","","-0.71%"
"01/04/2016","302.43","302.43","302.43","302.43","","-0.49%"
"12/31/2015","303.93","303.93","303.93","303.93","","0.05%"
"12/30/2015","303.78","303.78","303.78","303.78","","1.96%"
"12/29/2015","297.94","297.94","297.94","297.94","","0.39%"
"12/28/2015","296.79","296.79","296.79","296.79","","1.35%"
"12/23/2015","292.85","292.85","292.85","292.85","","-0.79%"
"12/22/2015","295.18","295.18","295.18","295.18","","-0.03%"
"12/21/2015","295.26","295.26","295.26","295.26","","1.50%"
"12/18/2015","290.90","290.90","290.90","290.90","","-0.91%"
"12/17/2015","293.58","293.58","293.58","293.58","","-0.37%"
"12/16/2015","294.66","294.66","294.66","294.66","","0.50%"
"12/15/2015","293.20","293.20","293.20","293.20","","-0.97%"
"12/14/2015","296.06","296.06","296.06","296.06","","-0.76%"
"12/11/2015","298.34","298.34","298.34","298.34","","-0.24%"
"12/10/2015","299.06","299.06","299.06","299.06","","-1.18%"
"12/09/2015","302.64","302.64","302.64","302.64","","-1.10%"
"12/08/2015","306.02","306.02","306.02","306.02","","0.16%"
"12/07/2015","305.52","305.52","305.52","305.52","","0.17%"
"12/04/2015","304.99","304.99","304.99","304.99","","0.25%"
"12/03/2015","304.22","304.22","304.22","304.22","","-0.57%"
"12/02/2015","305.97","305.97","305.97","305.97","","0.71%"
"12/01/2015","303.80","303.80","303.80","303.80","","-0.53%"
"11/30/2015","305.43","305.43","305.43","305.43","","-0.32%"
"11/27/2015","306.40","306.40","306.40","306.40","","0.94%"
"11/26/2015","303.56","303.56","303.56","303.56","","0.15%"
"11/25/2015","303.11","303.11","303.11","303.11","","0.25%"
"11/24/2015","302.35","302.35","302.35","302.35","","-0.37%"
"11/23/2015","303.47","303.47","303.47","303.47","","-1.64%"
"11/20/2015","308.52","308.52","308.52","308.52","","2.42%"
"11/19/2015","301.22","301.22","301.22","301.22","","0.20%"
"11/18/2015","300.63","300.63","300.63","300.63","","-0.54%"
"11/17/2015","302.27","302.27","302.27","302.27","","0.18%"
"11/16/2015","301.72","301.72","301.72","301.72","","-0.47%"
"11/13/2015","303.14","303.14","303.14","303.14","","-0.38%"
"11/12/2015","304.29","304.29","304.29","304.29","","-0.15%"
"11/11/2015","304.75","304.75","304.75","304.75","","0.40%"
"11/10/2015","303.53","303.53","303.53","303.53","","-0.23%"
"11/09/2015","304.24","304.24","304.24","304.24","","0.26%"
"11/06/2015","303.46","303.46","303.46","303.46","","-0.06%"
"11/05/2015","303.64","303.64","303.64","303.64","","0.39%"
"11/04/2015","302.45","302.45","302.45","302.45","","-0.40%"
"11/03/2015","303.65","303.65","303.65","303.65","","-0.24%"
"11/02/2015","304.37","304.37","304.37","304.37","","0.35%"
"10/30/2015","303.31","303.31","303.31","303.31","","-0.91%"
"10/28/2015","306.11","306.11","306.11","306.11","","-0.04%"
"10/27/2015","306.23","306.23","306.23","306.23","","0.13%"
"10/26/2015","305.82","305.82","305.82","305.82","","0.52%"
"10/23/2015","304.25","304.25","304.25","304.25","","-0.96%"
"10/22/2015","307.21","307.21","307.21","307.21","","0.59%"
"10/21/2015","305.41","305.41","305.41","305.41","","0.63%"
"10/20/2015","303.50","303.50","303.50","303.50","","-0.08%"
"10/19/2015","303.73","303.73","303.73","303.73","","0.09%"
"10/16/2015","303.47","303.47","303.47","303.47","","-0.42%"
"10/15/2015","304.76","304.76","304.76","304.76","","0.49%"
"10/14/2015","303.26","303.26","303.26","303.26","","0.35%"
"10/13/2015","302.20","302.20","302.20","302.20","","0.68%"
"10/12/2015","300.15","300.15","300.15","300.15","","-0.61%"
"10/09/2015","301.99","301.99","301.99","301.99","","0.24%"
"10/08/2015","301.28","301.28","301.28","301.28","","2.23%"
"10/07/2015","294.72","294.72","294.72","294.72","","-2.84%"
"10/06/2015","303.33","303.33","303.33","303.33","","0.38%"
"10/05/2015","302.17","302.17","302.17","302.17","","0.16%"
"10/02/2015","301.70","301.70","301.70","301.70","","0.83%"
"10/01/2015","299.21","299.21","299.21","299.21","","0.39%"
"09/30/2015","298.06","298.06","298.06","298.06","","0.47%"
"09/29/2015","296.68","296.68","296.68","296.68","","-0.66%"
"09/28/2015","298.66","298.66","298.66","298.66","","0.69%"
"09/25/2015","296.60","296.60","296.60","296.60","","0.00%"
"09/23/2015","296.60","296.60","296.60","296.60","","1.07%"
"09/22/2015","293.45","293.45","293.45","293.45","","0.30%"
"09/21/2015","292.58","292.58","292.58","292.58","","-0.47%"
"09/18/2015","293.97","293.97","293.97","293.97","","-0.02%"
"09/17/2015","294.02","294.02","294.02","294.02","","-0.69%"
"09/16/2015","296.07","296.07","296.07","296.07","","0.29%"
"09/15/2015","295.21","295.21","295.21","295.21","","-0.09%"
"09/14/2015","295.49","295.49","295.49","295.49","","0.60%"
"09/11/2015","293.74","293.74","293.74","293.74","","-0.29%"
"09/10/2015","294.60","294.60","294.60","294.60","","-0.23%"
"09/09/2015","295.29","295.29","295.29","295.29","","0.06%"
"09/08/2015","295.12","295.12","295.12","295.12","","0.14%"
"09/07/2015","294.72","294.72","294.72","294.72","","0.53%"
"09/04/2015","293.17","293.17","293.17","293.17","","0.13%"
"09/03/2015","292.79","292.79","292.79","292.79","","-0.82%"
"09/02/2015","295.20","295.20","295.20","295.20","","-0.12%"
"09/01/2015","295.56","295.56","295.56","295.56","","-0.26%"
"08/31/2015","296.33","296.33","296.33","296.33","","-0.22%"
"08/28/2015","296.98","296.98","296.98","296.98","","0.48%"
"08/27/2015","295.57","295.57","295.57","295.57","","0.60%"
"08/26/2015","293.80","293.80","293.80","293.80","","-0.34%"
"08/25/2015","294.80","294.80","294.80","294.80","","-0.05%"
"08/24/2015","294.94","294.94","294.94","294.94","","-0.47%"
"08/21/2015","296.33","296.33","296.33","296.33","","-1.22%"
"08/20/2015","299.99","299.99","299.99","299.99","","-0.23%"
"08/19/2015","300.69","300.69","300.69","300.69","","0.19%"
"08/18/2015","300.13","300.13","300.13","300.13","","-0.59%"
"08/17/2015","301.90","301.90","301.90","301.90","","-0.35%"
"08/14/2015","302.97","302.97","302.97","302.97","","0.22%"
"08/13/2015","302.32","302.32","302.32","302.32","","0.48%"
"08/12/2015","300.87","300.87","300.87","300.87","","-0.67%"
"08/11/2015","302.90","302.90","302.90","302.90","","0.14%"
"08/10/2015","302.49","302.49","302.49","302.49","","1.07%"
"08/06/2015","299.30","299.30","299.30","299.30","","-1.25%"
"08/05/2015","303.09","303.09","303.09","303.09","","0.70%"
"08/04/2015","300.99","300.99","300.99","300.99","","0.31%"
"08/03/2015","300.05","300.05","300.05","300.05","","-0.39%"
"07/31/2015","301.22","301.22","301.22","301.22","","0.25%"
"07/30/2015","300.46","300.46","300.46","300.46","","0.29%"
"07/29/2015","299.58","299.58","299.58","299.58","","-0.54%"
"07/28/2015","301.22","301.22","301.22","301.22","","-0.86%"
"07/27/2015","303.83","303.83","303.83","303.83","","1.91%"
"07/24/2015","298.14","298.14","298.14","298.14","","1.90%"
"07/23/2015","292.58","292.58","292.58","292.58","","0.70%"
"07/22/2015","290.55","290.55","290.55","290.55","","-0.25%"
"07/21/2015","291.29","291.29","291.29","291.29","","0.34%"
"07/20/2015","290.30","290.30","290.30","290.30","","-0.14%"
"07/16/2015","290.70","290.70","290.70","290.70","","0.98%"
"07/15/2015","287.88","287.88","287.88","287.88","","0.81%"
"07/13/2015","285.57","285.57","285.57","285.57","","0.62%"
"07/10/2015","283.81","283.81","283.81","283.81","","-0.46%"
"07/09/2015","285.11","285.11","285.11","285.11","","1.28%"
"07/08/2015","281.51","281.51","281.51","281.51","","0.27%"
"07/07/2015","280.75","280.75","280.75","280.75","","0.91%"
"07/06/2015","278.23","278.23","278.23","278.23","","0.21%"
"07/03/2015","277.66","277.66","277.66","277.66","","-0.33%"
"07/02/2015","278.59","278.59","278.59","278.59","","0.12%"
"07/01/2015","278.26","278.26","278.26","278.26","","-0.06%"
"06/30/2015","278.44","278.44","278.44","278.44","","0.40%"
"06/29/2015","277.32","277.32","277.32","277.32","","1.02%"
"06/26/2015","274.53","274.53","274.53","274.53","","-0.09%"
"06/25/2015","274.79","274.79","274.79","274.79","","0.17%"
"06/24/2015","274.32","274.32","274.32","274.32","","0.28%"
"06/23/2015","273.55","273.55","273.55","273.55","","-0.21%"
"06/22/2015","274.12","274.12","274.12","274.12","","0.55%"
"06/19/2015","272.62","272.62","272.62","272.62","","-0.52%"
"06/18/2015","274.05","274.05","274.05","274.05","","-0.45%"
"06/17/2015","275.29","275.29","275.29","275.29","","0.92%"
"06/16/2015","272.77","272.77","272.77","272.77","","-0.67%"
"06/15/2015","274.62","274.62","274.62","274.62","","0.24%"
"06/12/2015","273.95","273.95","273.95","273.95","","-0.39%"
"06/11/2015","275.02","275.02","275.02","275.02","","0.50%"
"06/10/2015","273.65","273.65","273.65","273.65","","-0.42%"
"06/09/2015","274.81","274.81","274.81","274.81","","1.61%"
"06/08/2015","270.46","270.46","270.46","270.46","","-1.10%"
"06/05/2015","273.47","273.47","273.47","273.47","","0.86%"
"06/04/2015","271.13","271.13","271.13","271.13","","0.30%"
"06/03/2015","270.31","270.31","270.31","270.31","","0.24%"
"06/02/2015","269.66","269.66","269.66","269.66","","0.82%"
"06/01/2015","267.48","267.48","267.48","267.48","","-0.19%"
"05/29/2015","268.00","268.00","268.00","268.00","","0.32%"
"05/28/2015","267.14","267.14","267.14","267.14","","-0.44%"
"05/27/2015","268.32","268.32","268.32","268.32","","0.73%"
"05/26/2015","266.38","266.38","266.38","266.38","","0.18%"
"05/22/2015","265.91","265.91","265.91","265.91","","0.85%"
"05/21/2015","263.67","263.67","263.67","263.67","","-0.20%"
"05/20/2015","264.21","264.21","264.21","264.21","","0.70%"
"05/19/2015","262.37","262.37","262.37","262.37","","-0.46%"
"05/18/2015","263.58","263.58","263.58","263.58","","0.38%"
"05/15/2015","262.57","262.57","262.57","262.57","","-0.17%"
"05/13/2015","263.03","263.03","263.03","263.03","","0.21%"
"05/12/2015","262.47","262.47","262.47","262.47","","0.11%"
"05/11/2015","262.17","262.17","262.17","262.17","","0.42%"
"05/08/2015","261.08","261.08","261.08","261.08","","0.40%"
"05/07/2015","260.04","260.04","260.04","260.04","","-1.82%"
"05/06/2015","264.85","264.85","264.85","264.85","","1.06%"
"05/05/2015","262.08","262.08","262.08","262.08","","0.14%"
"05/04/2015","261.72","261.72","261.72","261.72","","-1.13%"
"04/30/2015","264.70","264.70","264.70","264.70","","-0.50%"
"04/29/2015","266.03","266.03","266.03","266.03","","-0.28%"
"04/28/2015","266.77","266.77","266.77","266.77","","-0.18%"
"04/27/2015","267.25","267.25","267.25","267.25","","-0.05%"
"04/24/2015","267.38","267.38","267.38","267.38","","0.50%"
"04/23/2015","266.04","266.04","266.04","266.04","","0.57%"
"04/22/2015","264.52","264.52","264.52","264.52","","0.19%"
"04/21/2015","264.02","264.02","264.02","264.02","","-0.25%"
"04/20/2015","264.69","264.69","264.69","264.69","","0.13%"
"04/17/2015","264.34","264.34","264.34","264.34","","0.44%"
"04/16/2015","263.17","263.17","263.17","263.17","","0.51%"
"04/15/2015","261.83","261.83","261.83","261.83","","1.17%"
"04/14/2015","258.79","258.79","258.79","258.79","","0.06%"
"04/13/2015","258.63","258.63","258.63","258.63","","0.56%"
"04/10/2015","257.18","257.18","257.18","257.18","","-0.46%"
"04/09/2015","258.38","258.38","258.38","258.38","","-0.62%"
"04/08/2015","259.98","259.98","259.98","259.98","","-0.79%"
"04/07/2015","262.04","262.04","262.04","262.04","","-0.23%"
"04/03/2015","262.64","262.64","262.64","262.64","","0.12%"
"04/02/2015","262.32","262.32","262.32","262.32","","1.35%"
"04/01/2015","258.83","258.83","258.83","258.83","","-1.42%"
"03/31/2015","262.56","262.56","262.56","262.56","","-1.10%"
"03/30/2015","265.47","265.47","265.47","265.47","","-0.24%"
"03/27/2015","266.11","266.11","266.11","266.11","","0.02%"
"03/26/2015","266.05","266.05","266.05","266.05","","0.28%"
"03/25/2015","265.32","265.32","265.32","265.32","","0.53%"
"03/24/2015","263.91","263.91","263.91","263.91","","-0.21%"
"03/23/2015","264.46","264.46","264.46","264.46","","0.02%"
"03/20/2015","264.41","264.41","264.41","264.41","","0.41%"
"03/19/2015","263.34","263.34","263.34","263.34","","-0.37%"
"03/18/2015","264.32","264.32","264.32","264.32","","0.04%"
"03/17/2015","264.21","264.21","264.21","264.21","","-0.25%"
"03/16/2015","264.86","264.86","264.86","264.86","","0.15%"
"03/13/2015","264.47","264.47","264.47","264.47","","0.31%"
"03/12/2015","263.64","263.64","263.64","263.64","","0.02%"
"03/11/2015","263.60","263.60","263.60","263.60","","-0.28%"
"03/10/2015","264.33","264.33","264.33","264.33","","0.61%"
"03/09/2015","262.72","262.72","262.72","262.72","","0.36%"
"03/06/2015","261.78","261.78","261.78","261.78","","0.40%"
"03/05/2015","260.74","260.74","260.74","260.74","","-0.23%"
"03/04/2015","261.35","261.35","261.35","261.35","","-0.51%"
"03/03/2015","262.70","262.70","262.70","262.70","","0.53%"
"03/02/2015","261.31","261.31","261.31","261.31","","0.23%"
"02/27/2015","260.71","260.71","260.71","260.71","","0.13%"
"02/26/2015","260.37","260.37","260.37","260.37","","-0.03%"
"02/25/2015","260.44","260.44","260.44","260.44","","1.31%"
"02/24/2015","257.07","257.07","257.07","257.07","","-0.07%"
"02/23/2015","257.26","257.26","257.26","257.26","","-0.21%"
"02/20/2015","257.80","257.80","257.80","257.80","","0.58%"
"02/19/2015","256.32","256.32","256.32","256.32","","0.58%"
"02/18/2015","254.85","254.85","254.85","254.85","","-0.05%"
"02/17/2015","254.99","254.99","254.99","254.99","","-0.08%"
"02/16/2015","255.19","255.19","255.19","255.19","","-0.19%"
"02/13/2015","255.68","255.68","255.68","255.68","","0.05%"
"02/12/2015","255.54","255.54","255.54","255.54","","0.11%"
"02/11/2015","255.26","255.26","255.26","255.26","","0.46%"
"02/10/2015","254.10","254.10","254.10","254.10","","-0.09%"
"02/06/2015","254.33","254.33","254.33","254.33","","0.37%"
"02/05/2015","253.39","253.39","253.39","253.39","","-1.80%"
"02/04/2015","258.03","258.03","258.03","258.03","","2.46%"
"02/03/2015","251.84","251.84","251.84","251.84","","0.04%"
"02/02/2015","251.75","251.75","251.75","251.75","","-0.49%"
"01/30/2015","252.99","252.99","252.99","252.99","","0.74%"
"01/29/2015","251.13","251.13","251.13","251.13","","-2.00%"
"01/28/2015","256.26","256.26","256.26","256.26","","2.45%"
"01/27/2015","250.12","250.12","250.12","250.12","","-0.18%"
"01/26/2015","250.56","250.56","250.56","250.56","","0.28%"
"01/23/2015","249.86","249.86","249.86","249.86","","0.05%"
"01/22/2015","249.73","249.73","249.73","249.73","","0.48%"
"01/21/2015","248.53","248.53","248.53","248.53","","-0.24%"
"01/20/2015","249.14","249.14","249.14","249.14","","0.01%"
"01/19/2015","249.12","249.12","249.12","249.12","","0.16%"
"01/16/2015","248.73","248.73","248.73","248.73","","0.18%"
"01/15/2015","248.29","248.29","248.29","248.29","","-0.36%"
"01/14/2015","249.19","249.19","249.19","249.19","","-0.07%"
"01/13/2015","249.37","249.37","249.37","249.37","","-1.10%"
"01/12/2015","252.14","252.14","252.14","252.14","","-0.50%"
"01/09/2015","253.40","253.40","253.40","253.40","","0.40%"
"01/08/2015","252.40","252.40","252.40","252.40","","-0.42%"
"01/07/2015","253.46","253.46","253.46","253.46","","-0.36%"
"01/06/2015","254.38","254.38","254.38","254.38","","-0.75%"
"01/05/2015","256.30","256.30","256.30","256.30","","-0.08%"
"01/02/2015","256.50","256.50","256.50","256.50","","-0.61%"
"12/31/2014","258.08","258.08","258.08","258.08","","0.45%"
"12/30/2014","256.92","256.92","256.92","256.92","","2.09%"
"12/29/2014","251.66","251.66","251.66","251.66","","-0.19%"
"12/26/2014","252.14","252.14","252.14","252.14","","0.67%"
"12/24/2014","250.47","250.47","250.47","250.47","","1.02%"
"12/23/2014","247.93","247.93","247.93","247.93","","0.44%"
"12/22/2014","246.84","246.84","246.84","246.84","","-0.67%"
"12/19/2014","248.51","248.51","248.51","248.51","","0.56%"
"12/18/2014","247.13","247.13","247.13","247.13","","0.39%"
"12/17/2014","246.18","246.18","246.18","246.18","","0.52%"
"12/16/2014","244.90","244.90","244.90","244.90","","-0.67%"
"12/15/2014","246.54","246.54","246.54","246.54","","-0.03%"
"12/12/2014","246.61","246.61","246.61","246.61","","0.32%"
"12/11/2014","245.83","245.83","245.83","245.83","","0.22%"
"12/10/2014","245.28","245.28","245.28","245.28","","-0.04%"
"12/09/2014","245.39","245.39","245.39","245.39","","0.36%"
"12/08/2014","244.50","244.50","244.50","244.50","","0.22%"
"12/05/2014","243.96","243.96","243.96","243.96","","-0.22%"
"12/04/2014","244.51","244.51","244.51","244.51","","-0.05%"
"12/03/2014","244.63","244.63","244.63","244.63","","0.02%"
"12/02/2014","244.57","244.57","244.57","244.57","","0.34%"
"12/01/2014","243.75","243.75","243.75","243.75","","-0.09%"
"11/28/2014","243.96","243.96","243.96","243.96","","-0.05%"
"11/27/2014","244.07","244.07","244.07","244.07","","-0.02%"
"11/26/2014","244.13","244.13","244.13","244.13","","-0.21%"
"11/25/2014","244.64","244.64","244.64","244.64","","1.64%"
"11/24/2014","240.70","240.70","240.70","240.70","","0.13%"
"11/21/2014","240.38","240.38","240.38","240.38","","0.29%"
"11/20/2014","239.69","239.69","239.69","239.69","","0.23%"
"11/19/2014","239.13","239.13","239.13","239.13","","0.78%"
"11/18/2014","237.29","237.29","237.29","237.29","","-0.80%"
"11/17/2014","239.20","239.20","239.20","239.20","","0.45%"
"11/14/2014","238.13","238.13","238.13","238.13","","3.46%"
"11/13/2014","230.17","230.17","230.17","230.17","","-2.69%"
"11/12/2014","236.53","236.53","236.53","236.53","","1.05%"
"11/11/2014","234.07","234.07","234.07","234.07","","-0.54%"
"11/10/2014","235.34","235.34","235.34","235.34","","0.40%"
"11/07/2014","234.41","234.41","234.41","234.41","","-0.60%"
"11/06/2014","235.83","235.83","235.83","235.83","","0.05%"
"11/05/2014","235.71","235.71","235.71","235.71","","-0.40%"
"11/04/2014","236.65","236.65","236.65","236.65","","-0.49%"
"11/03/2014","237.81","237.81","237.81","237.81","","-0.25%"
"10/31/2014","238.40","238.40","238.40","238.40","","-0.29%"
"10/30/2014","239.09","239.09","239.09","239.09","","-0.50%"
"10/29/2014","240.29","240.29","240.29","240.29","","0.21%"
"10/28/2014","239.78","239.78","239.78","239.78","","-0.82%"
"10/27/2014","241.77","241.77","241.77","241.77","","0.14%"
"10/24/2014","241.43","241.43","241.43","241.43","","0.29%"
"10/23/2014","240.72","240.72","240.72","240.72","","-0.67%"
"10/22/2014","242.34","242.34","242.34","242.34","","-0.23%"
"10/21/2014","242.89","242.89","242.89","242.89","","-0.71%"
"10/20/2014","244.63","244.63","244.63","244.63","","-1.12%"
"10/17/2014","247.41","247.41","247.41","247.41","","-1.24%"
"10/16/2014","250.52","250.52","250.52","250.52","","-0.23%"
"10/15/2014","251.09","251.09","251.09","251.09","","-1.43%"
"10/14/2014","254.72","254.72","254.72","254.72","","0.64%"
"10/13/2014","253.10","253.10","253.10","253.10","","-0.75%"
"10/10/2014","255.01","255.01","255.01","255.01","","0.18%"
"10/09/2014","254.56","254.56","254.56","254.56","","-0.28%"
"10/08/2014","255.28","255.28","255.28","255.28","","-0.82%"
"10/07/2014","257.38","257.38","257.38","257.38","","-0.25%"
